,èäìæ,ízîNêî,ínàÊêlå˚,à‹ìx,åoìx,èZëÓâøäi,ïîâÆêî/êl,êQé∫êî/êl
14712,6.7196,23.0,863.0,32.79,-117.04,3.068,2.8864426419466978,0.4055619930475087
14713,5.7416,25.0,1067.0,32.8,-117.04,2.434,2.3467666354264294,0.3233364573570759
14714,3.0035,16.0,574.0,32.8,-117.05,0.946,2.7195121951219514,0.6585365853658537
14715,6.4797,25.0,865.0,32.8,-117.05,2.49,2.202312138728324,0.28901734104046245
14716,7.916,23.0,1116.0,32.8,-117.05,3.306,2.96505376344086,0.35931899641577053
14717,8.7604,17.0,771.0,32.79,-117.06,3.318,3.2736705577172502,0.43060959792477305
14718,9.6023,21.0,1246.0,32.79,-117.06,3.913,3.039325842696629,0.39486356340288925
14719,4.8,31.0,942.0,32.78,-117.06,2.208,2.6380042462845004,0.4628450106157112
14720,4.1162,27.0,927.0,32.8,-117.02,1.772,2.5555555555555554,0.39913700107874867
14721,5.8683,26.0,1469.0,32.79,-117.03,2.205,2.6269571136827774,0.34921715452688906
14722,4.3281,19.0,1554.0,32.8,-117.03,2.2,2.487773487773487,0.4987129987129986
14723,2.0337,11.0,630.0,32.8,-117.04,1.467,2.8603174603174595,0.6984126984126983
14724,3.1,17.0,650.0,32.8,-117.01,0.842,1.603076923076923,0.3230769230769231
14725,2.6934,17.0,803.0,32.8,-117.01,1.602,1.9402241594022416,0.5965130759651308
14726,3.7159,20.0,1198.0,32.8,-117.01,1.689,2.2579298831385644,0.4549248747913189
14727,4.3152,33.0,1864.0,32.79,-117.01,1.593,2.153969957081545,0.35568669527896996
14728,3.65,29.0,665.0,32.8,-117.02,1.689,1.8526315789473682,0.3654135338345864
14729,4.4583,31.0,1129.0,32.8,-117.02,1.7,2.3844109831709477,0.3941541186891054
14730,5.516,26.0,1866.0,32.81,-117.01,1.851,2.4110396570203645,0.34565916398713825
14731,4.0656,27.0,950.0,32.81,-117.02,1.64,2.0526315789473686,0.3336842105263158
14732,5.4544,26.0,874.0,32.81,-117.02,1.809,2.28604118993135,0.34439359267734554
14733,5.3441,21.0,1620.0,32.81,-117.01,1.935,2.5944444444444446,0.3814814814814815
14734,3.7292,14.0,1451.0,32.81,-117.02,1.822,2.186767746381806,0.4128187456926258
14735,4.9744,16.0,743.0,32.82,-117.03,2.097,2.375504710632571,0.388963660834455
14736,6.5412,12.0,1381.0,32.81,-117.04,2.542,2.0854453294713977,0.2939898624185373
14737,4.2312,16.0,1684.0,32.82,-117.05,1.97,2.4026128266033253,0.4340855106888361
14738,4.2679,26.0,1326.0,32.59,-117.05,1.319,1.447209653092006,0.26018099547511314
14739,4.0616,13.0,2814.0,32.59,-117.06,1.488,1.3930348258706469,0.275408670931059
14740,4.1518,22.0,1551.0,32.58,-117.05,1.369,1.3546099290780143,0.2572533849129594
14741,3.8529,17.0,2213.0,32.58,-117.06,1.477,1.2309082693176683,0.25621328513330316
14742,3.4792,13.0,1761.0,32.58,-117.06,1.076,1.950596252129472,0.4020442930153322
14743,3.5125,11.0,2098.0,32.58,-117.06,1.424,1.3722592945662535,0.3236415633937083
14744,2.6985,16.0,1609.0,32.57,-117.06,1.565,0.7886886264760721,0.1752641392169049
14745,5.0311,14.0,1883.0,32.58,-117.04,1.521,1.250663834306957,0.21561338289962825
14746,4.0089,20.0,1497.0,32.58,-117.04,1.321,1.3553774215096857,0.2384769539078156
14747,4.087,23.0,1392.0,32.58,-117.05,1.348,1.377873563218391,0.2435344827586207
14748,5.3072,25.0,1558.0,32.58,-117.05,1.327,1.4024390243902438,0.23748395378690626
14749,4.7337,22.0,2412.0,32.57,-117.05,1.276,1.1844941956882253,0.2139303482587064
14750,3.0284,25.0,991.0,32.57,-117.06,1.236,1.2795156407669022,0.28456104944500504
14751,4.6364,17.0,1776.0,32.57,-117.06,1.411,1.2680180180180178,0.2128378378378378
14752,3.1696,13.0,2450.0,32.57,-117.05,1.38,1.1755102040816328,0.23510204081632652
14753,1.9875,18.0,1195.0,32.56,-117.05,1.149,1.0167364016736402,0.26778242677824265
14754,2.875,17.0,811.0,32.56,-117.05,1.345,1.2145499383477187,0.28729963008631315
14755,1.3362,18.0,1429.0,32.57,-117.06,0.95,0.9685094471658502,0.21763470958712386
14756,2.5625,23.0,5176.0,32.56,-116.97,1.533,0.24381761978361668,0.05680061823802164
14757,1.6348,15.0,2511.0,32.55,-117.04,0.932,0.8785344484269215,0.25806451612903225
14758,2.0159,22.0,2049.0,32.56,-117.05,1.393,1.0600292825768667,0.27476817959980476
14759,1.7958,17.0,2768.0,32.56,-117.06,1.404,1.0126445086705205,0.24674855491329484
14760,1.7301,5.0,3148.0,32.56,-117.06,1.25,0.8595933926302414,0.2938373570520966
14761,1.4384,5.0,3284.0,32.55,-117.06,1.088,0.9814250913520097,0.2862362971985383
14762,1.2667,7.0,1187.0,32.54,-117.04,0.675,0.7902274641954508,0.2502106149957877
14763,2.0734,21.0,1621.0,32.59,-117.1,0.875,1.4497223935842072,0.41147439851943246
14764,2.3,23.0,1318.0,32.58,-117.1,1.208,1.2610015174506828,0.2860394537177542
14765,2.25,17.0,1585.0,32.58,-117.1,1.328,1.2908517350157729,0.3526813880126183
14766,4.1029,33.0,330.0,32.58,-117.1,1.227,1.190909090909091,0.23030303030303031
14767,4.8646,29.0,759.0,32.58,-117.1,1.368,1.3978919631093545,0.26613965744400525
14768,4.3601,26.0,1221.0,32.57,-117.1,1.449,1.9189189189189189,0.30384930384930386
14769,3.75,16.0,1502.0,32.56,-117.1,1.468,1.7889480692410116,0.3335552596537949
14770,2.5859,17.0,1911.0,32.57,-117.07,1.314,1.5494505494505495,0.33176347462061756
14771,2.25,18.0,1943.0,32.57,-117.08,1.032,1.1338136901698403,0.2799794132784354
14772,2.7361,14.0,1224.0,32.57,-117.07,0.936,1.2475490196078431,0.2916666666666667
14773,3.0992,9.0,3293.0,32.56,-117.07,1.426,1.1078044336471302,0.27178864257515944
14774,2.7048,8.0,2441.0,32.59,-117.08,1.53,1.1831216714461288,0.271200327734535
14775,3.9698,15.0,1002.0,32.58,-117.08,1.427,1.4590818363273452,0.27345309381237526
14776,3.2687,22.0,1420.0,32.58,-117.08,1.31,1.4985915492957746,0.3359154929577465
14777,3.8194,25.0,899.0,32.58,-117.07,1.344,1.7875417130144604,0.3114571746384872
14778,3.0273,12.0,1785.0,32.58,-117.09,1.353,1.4369747899159664,0.31764705882352934
14779,2.569,9.0,4451.0,32.57,-117.08,0.883,1.4149629296787238,0.3396989440575152
14780,3.6736,23.0,1371.0,32.57,-117.09,1.395,1.3253099927060539,0.2355944566010211
14781,4.5547,10.0,1645.0,32.57,-117.09,1.607,1.3361702127659574,0.2237082066869301
14782,5.1478,17.0,357.0,32.57,-117.09,1.389,1.2436974789915964,0.2324929971988795
14783,4.8984,8.0,626.0,32.56,-117.09,1.515,1.3801916932907348,0.24920127795527156
14784,3.9583,8.0,4797.0,32.55,-117.09,1.444,1.3618928496977278,0.2537002293099855
14785,3.0613,34.0,1226.0,32.58,-117.12,1.367,1.633768352365416,0.38009787928221855
14786,4.8274,21.0,983.0,32.57,-117.12,1.741,1.768056968463886,0.30010172939979657
14787,3.1645,27.0,1427.0,32.58,-117.13,1.56,1.759635599159075,0.4309740714786265
14788,2.3194,32.0,1142.0,32.58,-117.13,1.594,1.6374781085814358,0.38266199649737304
14789,2.3603,27.0,814.0,32.58,-117.13,1.953,1.740786240786241,0.4582309582309582
14790,2.9286,20.0,1819.0,32.56,-117.12,2.577,1.3875755909840572,0.3749312809235843
14791,2.5988,28.0,1074.0,32.58,-117.11,1.356,1.7402234636871508,0.37895716945996283
14792,3.3371,32.0,1702.0,32.57,-117.11,1.405,1.599882491186839,0.34430082256169214
14793,2.6715,35.0,930.0,32.57,-117.12,1.333,1.5591397849462365,0.2752688172043011
14794,3.0217,26.0,869.0,32.58,-117.12,1.316,1.5650172612197928,0.35558112773302647
14795,2.2755,21.0,2109.0,32.58,-117.11,1.25,1.3722143195827405,0.32479848269321954
14796,2.3824,27.0,1889.0,32.58,-117.1,1.276,1.3848597141344627,0.31286394917946003
14797,2.3253,14.0,3662.0,32.57,-117.1,1.337,1.3812124522119062,0.3547241944292736
14798,2.1773,17.0,1529.0,32.59,-117.11,1.432,1.3211249182472204,0.34924787442773053
14799,2.4213,12.0,870.0,32.58,-117.11,1.325,1.2482758620689656,0.33793103448275863
14800,2.1179,18.0,1538.0,32.59,-117.11,1.531,1.5143042912873863,0.37711313394018203
14801,2.6724,28.0,1825.0,32.59,-117.12,1.445,1.5304109589041095,0.38684931506849307
14802,3.3906,36.0,1076.0,32.58,-117.16,1.478,1.8029739776951672,0.37081784386617095
14803,8.7991,10.0,1900.0,32.63,-117.13,4.785,3.8810526315789473,0.6089473684210527
14804,3.5357,26.0,2745.0,32.63,-117.17,0.675,0.5890710382513661,0.10163934426229508
14805,7.3669,16.0,873.0,32.68,-117.17,1.875,6.752577319587629,1.6311569301260023
14808,3.2121,37.0,1304.0,32.69,-117.18,3.208,2.3865030674846626,0.549079754601227
14809,4.4777,44.0,1258.0,32.69,-117.18,4.528,2.2408585055643875,0.4085850556438791
14811,5.1249,48.0,978.0,32.69,-117.18,4.324,2.826175869120654,0.5020449897750511
14812,4.7891,19.0,1159.0,32.69,-117.17,3.346,2.4176013805004315,0.6919758412424504
14813,4.5189,45.0,1341.0,32.69,-117.17,4.222,2.3624161073825505,0.4459358687546607
14814,4.0488,33.0,1804.0,32.7,-117.17,4.097,2.2638580931263865,0.4972283813747229
14815,3.6759,44.0,1102.0,32.7,-117.18,3.688,2.4092558983666064,0.46642468239564416
14816,5.1386,42.0,761.0,32.7,-117.18,4.045,2.222076215505913,0.37582128777923784
14817,6.3612,35.0,1042.0,32.69,-117.19,4.827,2.803262955854127,0.4203454894433782
14818,1.9107,36.0,58.0,32.68,-117.11,1.25,0.44827586206896547,0.2413793103448276
14819,1.6094,43.0,445.0,32.67,-117.11,0.93,1.1573033707865168,0.32808988764044944
14820,1.6806,46.0,790.0,32.67,-117.11,0.925,1.1746835443037975,0.29873417721518986
14821,1.7961,52.0,248.0,32.67,-117.11,0.475,0.8225806451612904,0.29838709677419356
14822,1.125,52.0,8.0,32.66,-117.12,0.6,2.0,0.5
14823,1.4844,52.0,217.0,32.67,-117.11,0.833,1.2903225806451613,0.3271889400921659
14824,1.625,52.0,14.0,32.66,-117.11,1.188,1.7857142857142858,0.35714285714285715
14825,2.0972,37.0,983.0,32.67,-117.09,1.17,1.1770091556459816,0.3377416073245168
14826,1.8333,38.0,570.0,32.66,-117.09,1.271,1.46140350877193,0.36140350877192984
14827,1.6389,37.0,1086.0,32.66,-117.09,1.143,1.134438305709024,0.30386740331491713
14828,2.1542,27.0,1785.0,32.66,-117.1,1.063,0.9983193277310924,0.3137254901960784
14829,2.0982,26.0,2721.0,32.67,-117.1,1.091,0.966188901139287,0.28041161337743475
14830,2.0213,22.0,1669.0,32.67,-117.1,1.106,1.0125823846614739,0.3241461953265428
14831,2.8089,30.0,1997.0,32.68,-117.09,1.206,1.3329994992488734,0.3269904857285929
14832,2.052,31.0,1581.0,32.67,-117.09,1.089,1.2972802024035421,0.34724857685009486
14833,1.2745,15.0,1347.0,32.67,-117.1,0.929,1.2138084632516706,0.4105419450631032
14834,2.0488,20.0,837.0,32.68,-117.1,0.889,1.2090800477897252,0.3213859020310633
14835,1.8112,29.0,3675.0,32.69,-117.1,1.036,1.13578231292517,0.32517006802721093
14836,2.0724,42.0,1920.0,32.68,-117.1,1.076,1.0484375,0.29583333333333334
14837,2.0156,47.0,637.0,32.68,-117.1,0.903,1.2103610675039247,0.3516483516483517
14838,2.0398,49.0,1200.0,32.68,-117.1,0.936,1.1766666666666665,0.2916666666666667
14839,1.7802,47.0,1003.0,32.68,-117.1,0.978,1.040877367896311,0.2731804586241276
14840,2.4943,45.0,900.0,32.68,-117.1,0.996,1.3144444444444445,0.3211111111111111
14841,3.4609,29.0,1091.0,32.69,-117.07,1.18,1.3098075160403302,0.2685609532538955
14842,3.4875,31.0,1938.0,32.69,-117.08,1.17,1.3199174406604748,0.25128998968008254
14843,3.6875,36.0,1001.0,32.69,-117.08,1.114,1.5694305694305695,0.2837162837162837
14844,3.4583,34.0,1031.0,32.69,-117.09,1.127,1.4248302618816684,0.25897187196896215
14845,2.2201,29.0,1650.0,32.68,-117.09,1.0,1.0860606060606062,0.2721212121212121
14846,4.069,28.0,820.0,32.69,-117.07,1.533,1.8109756097560976,0.3353658536585366
14847,2.9318,26.0,2156.0,32.68,-117.08,1.124,1.4243970315398886,0.2852504638218924
14848,1.324,19.0,3127.0,32.68,-117.08,1.226,1.1624560281419891,0.34473936680524464
14849,2.0114,20.0,2341.0,32.68,-117.09,1.049,1.0973942759504485,0.3148227253310551
14850,2.3814,28.0,2179.0,32.67,-117.07,1.123,1.265718219366682,0.28591096833409824
14851,2.5662,31.0,2088.0,32.67,-117.08,1.182,1.4406130268199233,0.36590038314176243
14852,3.375,46.0,423.0,32.66,-117.09,1.363,1.9952718676122931,0.3475177304964539
14853,2.81,43.0,839.0,32.66,-117.08,1.034,1.196662693682956,0.2812872467222884
14854,1.8977,35.0,1723.0,32.67,-117.07,0.956,1.8572257690075447,0.42077771329077196
14855,3.4701,12.0,2272.0,32.65,-117.07,2.049,1.8182218309859155,0.3921654929577465
14856,4.1325,32.0,2152.0,32.64,-117.07,1.728,2.386152416356877,0.4763011152416357
14857,1.8672,43.0,548.0,32.64,-117.08,1.458,1.8339416058394162,0.41970802919708033
14858,2.5392,17.0,1487.0,32.65,-117.08,1.47,1.7706792199058508,0.47881640887693344
14859,1.9241,38.0,494.0,32.64,-117.08,1.5,1.8562753036437245,0.5182186234817813
14860,1.6806,11.0,947.0,32.64,-117.08,1.417,1.7434002111932418,0.5628299894403379
14861,2.619,20.0,573.0,32.65,-117.09,1.458,2.5218150087260036,0.5636998254799301
14862,2.6296,25.0,2359.0,32.65,-117.09,1.5,1.4874947011445527,0.4175498092412039
14863,2.3562,28.0,1277.0,32.65,-117.08,1.238,1.79796397807361,0.4722004698512138
14864,2.7218,38.0,1240.0,32.64,-117.09,1.459,1.689516129032258,0.432258064516129
14865,2.507,30.0,2126.0,32.64,-117.09,1.427,1.4915333960489179,0.40545625587958595
14866,2.5658,29.0,1236.0,32.64,-117.1,1.347,1.2766990291262137,0.37216828478964403
14867,1.6321,20.0,1302.0,32.64,-117.09,0.575,1.5353302611367128,0.4999999999999999
14868,1.62,19.0,1205.0,32.64,-117.09,1.313,2.133609958506224,0.6564315352697095
14869,2.4148,27.0,1935.0,32.63,-117.09,0.675,1.5090439276485788,0.3979328165374677
14870,1.858,23.0,1025.0,32.64,-117.11,0.675,1.5795121951219513,0.43609756097560975
14871,2.1719,27.0,1078.0,32.62,-117.11,1.315,1.712430426716141,0.47217068645640076
14872,3.0729,37.0,867.0,32.62,-117.09,1.287,1.7739331026528258,0.34371395617070355
14873,2.4866,37.0,1344.0,32.62,-117.09,1.297,1.4322916666666667,0.318452380952381
14874,2.1955,34.0,1153.0,32.62,-117.09,1.297,1.3668690372940155,0.31569817866435385
14875,2.1281,33.0,1607.0,32.63,-117.08,1.398,1.7990043559427504,0.49346608587429996
14876,1.947,24.0,2002.0,32.64,-117.09,1.475,1.8046953046953045,0.486013986013986
14877,1.8417,33.0,420.0,32.63,-117.09,1.5,1.4761904761904763,0.38333333333333336
14878,4.6477,38.0,745.0,32.64,-117.07,1.504,1.9946308724832216,0.3610738255033557
14879,3.455,37.0,1026.0,32.63,-117.07,1.569,2.2446393762183234,0.36939571150097467
14880,2.24,30.0,1593.0,32.64,-117.07,1.295,1.8035153797865662,0.4858757062146893
14881,4.125,37.0,612.0,32.63,-117.06,1.602,2.166666666666667,0.3823529411764706
14882,3.9167,36.0,408.0,32.62,-117.06,1.897,1.9264705882352944,0.30637254901960786
14883,3.5583,40.0,796.0,32.63,-117.07,1.549,2.14321608040201,0.4045226130653266
14884,3.7583,37.0,1056.0,32.63,-117.07,1.455,2.246212121212121,0.42045454545454547
14885,2.6146,30.0,1827.0,32.63,-117.08,1.594,1.3705528188286809,0.30596606458675424
14886,2.2788,28.0,1266.0,32.63,-117.08,1.463,1.6429699842022116,0.3372827804107425
14887,3.0771,28.0,1353.0,32.62,-117.08,1.586,1.8240946045824094,0.37398373983739835
14888,3.4773,36.0,818.0,32.62,-117.08,1.504,2.0464547677261615,0.37775061124694376
14889,2.1548,23.0,640.0,32.61,-117.09,1.188,1.8078125,0.4828125
14890,3.6467,21.0,1335.0,32.61,-117.09,1.13,1.456928838951311,0.32209737827715357
14891,2.2685,16.0,3261.0,32.62,-117.08,1.519,1.5921496473474395,0.4234897270775836
14892,3.3514,27.0,1485.0,32.61,-117.08,1.491,1.5245791245791245,0.35353535353535354
14893,2.7838,19.0,2750.0,32.62,-117.07,1.559,1.824,0.42654545454545456
14894,2.8489,34.0,2609.0,32.61,-117.06,1.283,1.657723265619011,0.3890379455730165
14895,2.1441,22.0,3222.0,32.61,-117.07,1.355,1.5567970204841712,0.4130974549968963
14896,1.9267,18.0,1042.0,32.6,-117.07,0.675,2.497120921305182,0.5287907869481766
14897,1.6007,21.0,1327.0,32.59,-117.07,0.962,1.3406179351921625,0.35116804822908815
14898,2.3929,30.0,220.0,32.59,-117.08,1.344,0.6545454545454545,0.23636363636363636
14899,2.2544,24.0,1334.0,32.6,-117.08,1.219,1.4250374812593705,0.36731634182908546
14900,2.1765,10.0,1000.0,32.61,-117.07,1.284,1.686,0.414
14901,2.0571,24.0,3123.0,32.61,-117.06,1.523,1.398975344220301,0.4332372718539865
14902,2.5625,23.0,1267.0,32.61,-117.06,1.311,1.2865035516969219,0.2857142857142857
14903,2.2903,13.0,983.0,32.6,-117.07,1.063,1.634791454730417,0.4425228891149542
14904,1.7472,25.0,434.0,32.6,-117.06,0.946,2.4769585253456223,0.5483870967741935
14905,2.4191,24.0,1095.0,32.6,-117.06,1.073,0.993607305936073,0.2447488584474886
14906,2.7014,33.0,989.0,32.6,-117.06,1.082,0.9150657229524773,0.20728008088978767
14907,4.1958,31.0,2334.0,32.63,-117.05,1.601,2.104113110539845,0.3688946015424164
14908,4.2851,34.0,2315.0,32.62,-117.05,1.445,1.6967602591792659,0.2963282937365011
14909,4.9962,26.0,2000.0,32.62,-117.04,1.56,1.8100000000000003,0.3035
14910,3.5096,31.0,2585.0,32.61,-117.05,1.399,1.560154738878143,0.2765957446808511
14911,3.2633,21.0,3795.0,32.61,-117.05,1.297,1.5899868247694335,0.31752305665349145
14912,3.8615,26.0,1145.0,32.61,-117.05,1.393,1.3650655021834062,0.2497816593886463
14913,4.2241,20.0,5094.0,32.6,-117.04,1.398,1.5806831566548882,0.2868080094228504
14914,3.9076,18.0,3002.0,32.6,-117.04,1.529,1.5812791472351766,0.28181212524983346
14915,3.0495,16.0,3073.0,32.59,-117.05,0.983,1.5239179954441913,0.3023104458184185
14916,4.1154,26.0,1228.0,32.63,-117.04,1.602,1.6889250814332248,0.28990228013029323
14917,4.6793,27.0,1089.0,32.62,-117.04,1.519,1.5702479338842976,0.25895316804407714
14918,5.1538,23.0,778.0,32.61,-117.03,1.713,1.9961439588688945,0.2776349614395887
14919,6.0086,22.0,523.0,32.61,-117.03,1.669,1.965583173996176,0.2829827915869981
14920,5.152,26.0,742.0,32.6,-117.03,1.434,1.7991913746630728,0.3018867924528302
14921,3.0365,19.0,1102.0,32.59,-117.02,0.981,1.7259528130671506,0.3039927404718693
14922,4.7068,6.0,4771.0,32.62,-116.98,1.843,1.6757493188010897,0.30559631104590235
14923,5.766,30.0,1883.0,32.64,-117.06,1.861,2.386617100371747,0.35422198619224643
14924,4.2204,29.0,2096.0,32.63,-117.06,1.698,1.9885496183206106,0.3540076335877862
14925,5.5248,22.0,1217.0,32.68,-116.98,1.563,1.9276910435497123,0.3122432210353328
14926,5.551,17.0,1125.0,32.67,-117.01,2.669,2.0613333333333332,0.3093333333333333
14927,6.6143,16.0,1002.0,32.67,-117.0,2.641,2.2335329341317367,0.3063872255489022
14928,6.5772,20.0,635.0,32.67,-117.02,2.452,2.3700787401574805,0.28976377952755905
14929,6.9664,11.0,4495.0,32.66,-117.01,2.939,2.2229143492769743,0.3043381535038932
14930,6.6272,19.0,376.0,32.66,-117.02,2.736,2.050531914893617,0.27393617021276595
14931,5.6631,4.0,7985.0,32.65,-116.97,2.334,2.0601127113337507,0.35479023168440826
14932,3.9519,15.0,2046.0,32.64,-116.99,1.935,2.116813294232649,0.3416422287390029
14933,4.2155,8.0,3159.0,32.65,-117.04,2.478,2.787591009813232,0.44349477682811017
14934,7.6344,14.0,472.0,32.65,-117.03,2.905,2.3538135593220337,0.3008474576271186
14935,4.9792,11.0,1391.0,32.64,-117.0,1.704,2.2271746944644146,0.3522645578720346
14936,5.7358,7.0,3269.0,32.63,-117.01,2.216,1.9831752829611502,0.29856225145304377
14937,4.0298,5.0,1213.0,32.64,-117.04,2.256,1.9200329760923331,0.4468260511129431
14938,6.5151,5.0,157.0,32.64,-117.02,2.817,1.6560509554140128,0.2611464968152866
14939,5.7789,13.0,1165.0,32.63,-117.03,2.277,1.7914163090128756,0.2686695278969957
14940,5.2489,14.0,1466.0,32.63,-117.03,2.137,1.9072305593451568,0.32469304229195095
14941,5.1354,26.0,1166.0,32.63,-117.04,1.816,2.3636363636363638,0.36192109777015435
14942,3.1771,17.0,1410.0,32.74,-116.99,1.899,2.199290780141844,0.3879432624113475
14943,2.6944,17.0,1995.0,32.74,-116.98,1.583,1.976441102756892,0.4225563909774436
14944,4.9286,24.0,454.0,32.74,-116.98,1.737,2.1519823788546257,0.3237885462555066
14945,5.1098,16.0,1754.0,32.74,-116.98,1.623,1.9161915621436716,0.30615735461801596
14946,4.5135,15.0,1914.0,32.72,-116.98,1.583,2.199059561128527,0.3552769070010449
14947,5.0864,16.0,530.0,32.73,-116.98,1.753,1.7962264150943397,0.269811320754717
14948,4.6667,4.0,571.0,32.72,-116.98,2.233,1.8879159369527145,0.276707530647986
14949,4.2192,14.0,3597.0,32.74,-116.97,1.761,2.060050041701418,0.37364470391993326
14950,3.9583,7.0,1429.0,32.74,-116.95,1.417,1.9048285514345695,0.40447865640307906
14951,2.4567,18.0,1129.0,32.71,-116.96,1.55,2.137289636846767,0.4720992028343667
14952,5.2671,17.0,960.0,32.73,-116.95,1.571,1.703125,0.2833333333333333
14953,5.9878,26.0,838.0,32.76,-116.97,2.707,2.935560859188544,0.373508353221957
14954,4.375,25.0,1905.0,32.75,-116.98,2.14,2.1716535433070865,0.34750656167979005
14955,4.7973,28.0,1720.0,32.75,-116.97,1.869,2.0459302325581397,0.33895348837209305
14956,2.9886,18.0,802.0,32.75,-116.98,1.708,1.8940149625935163,0.4600997506234414
14957,6.1768,33.0,1348.0,32.76,-116.97,2.289,2.2781899109792283,0.3456973293768546
14958,4.9528,13.0,2074.0,32.76,-116.95,2.662,2.6726133076181293,0.41321118611378976
14959,5.1221,4.0,6945.0,32.75,-116.94,2.297,2.1503239740820734,0.3569474442044636
14960,5.9202,9.0,947.0,32.76,-116.92,1.813,1.963041182682154,0.324181626187962
14961,5.2741,7.0,862.0,32.76,-116.92,2.494,1.9245939675174013,0.27494199535962877
14962,4.7813,5.0,4372.0,32.75,-116.91,2.409,1.9922232387923147,0.36916742909423605
14963,6.5645,31.0,805.0,32.76,-117.0,1.891,2.4708074534161493,0.34782608695652173
